@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
28_37,' Private',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Federal-gov',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',51_99,' United-States',' >50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Other-relative',' White',' Male',40_41,' United-States',' >50K'
17_28,' Self-emp-not-inc',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Own-child',' White',' Male',40_41,' Italy',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Local-gov',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' State-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Other-service',' Husband',' Black',' Male',1_40,' United-States',' >50K'
28_37,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Sales',' Wife',' White',' Female',1_40,' United-States',' >50K'
17_28,' Private',' 11th',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' Amer-Indian-Eskimo',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-inc',' 7th-8th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' Black',' Male',51_99,' United-States',' >50K'
48_90,' Private',' Assoc-acdm',' Divorced',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' Poland',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' 1st-4th',' Divorced',' ?',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' Black',' Male',1_40,' United-States',' <=50K'
48_90,' Local-gov',' Preschool',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' ?',' 10th',' Divorced',' ?',' Not-in-family',' Amer-Indian-Eskimo',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' Columbia',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 11th',' Separated',' Transport-moving',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Sales',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Craft-repair',' Other-relative',' Other',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Prof-school',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' >50K'
48_90,' State-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' Iran',' >50K'
37_48,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',1_40,' United-States',' <=50K'
17_28,' State-gov',' Assoc-acdm',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',1_40,' ?',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' ?',' <=50K'
37_48,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',40_41,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Wife',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Local-gov',' 10th',' Widowed',' Other-service',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Local-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' Asian-Pac-Islander',' Male',40_41,' Cambodia',' >50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',51_99,' Thailand',' >50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',1_40,' Canada',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Wife',' White',' Female',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' 9th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Local-gov',' Masters',' Never-married',' Prof-specialty',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Some-college',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Wife',' White',' Female',41_51,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' Germany',' <=50K'
37_48,' Local-gov',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' Assoc-acdm',' Divorced',' Sales',' Unmarried',' Black',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Federal-gov',' Masters',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Private',' Some-college',' Divorced',' Other-service',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' Ecuador',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Never-married',' Protective-serv',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Tech-support',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Divorced',' Sales',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
37_48,' ?',' Masters',' Married-civ-spouse',' ?',' Wife',' Asian-Pac-Islander',' Female',40_41,' ?',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Sales',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' Asian-Pac-Islander',' Female',40_41,' Laos',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Tech-support',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Assoc-acdm',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',1_40,' Taiwan',' >50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' Black',' Female',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Married-civ-spouse',' Machine-op-inspct',' Other-relative',' White',' Female',40_41,' Mexico',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Tech-support',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' 11th',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Masters',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' ?',' Assoc-voc',' Never-married',' ?',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' Black',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Never-married',' Other-service',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Local-gov',' 10th',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Never-married',' Other-service',' Other-relative',' White',' Male',41_51,' Mexico',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Craft-repair',' Other-relative',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Unmarried',' Black',' Male',1_40,' Haiti',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' State-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Protective-serv',' Own-child',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' ?',' 11th',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' ?',' Assoc-voc',' Divorced',' ?',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Assoc-acdm',' Married-spouse-absent',' Other-service',' Not-in-family',' White',' Male',1_40,' Iran',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
