@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
28_37,' Private',' Assoc-acdm',' Divorced',' Handlers-cleaners',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Sales',' Other-relative',' Amer-Indian-Eskimo',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Craft-repair',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 5th-6th',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' ?',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Separated',' Machine-op-inspct',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Adm-clerical',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Other-relative',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 10th',' Divorced',' Sales',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Separated',' Exec-managerial',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
48_90,' Private',' Assoc-acdm',' Widowed',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Widowed',' Other-service',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' ?',' 11th',' Divorced',' ?',' Unmarried',' White',' Female',51_99,' Canada',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Separated',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' State-gov',' Bachelors',' Never-married',' Tech-support',' Own-child',' Asian-Pac-Islander',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' Japan',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Never-married',' Exec-managerial',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-AF-spouse',' Adm-clerical',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',51_99,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-spouse-absent',' Other-service',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
28_37,' Private',' 7th-8th',' Never-married',' Craft-repair',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Other-service',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Bachelors',' Separated',' Prof-specialty',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' ?',' 7th-8th',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' El-Salvador',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Widowed',' Craft-repair',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-spouse-absent',' Farming-fishing',' Not-in-family',' Other',' Male',40_41,' Mexico',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' 10th',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
28_37,' State-gov',' HS-grad',' Separated',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Preschool',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Prof-specialty',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Sales',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Machine-op-inspct',' Own-child',' Black',' Female',1_40,' Jamaica',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Bachelors',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' ?',' HS-grad',' Divorced',' ?',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Other-relative',' Black',' Male',1_40,' United-States',' <=50K'
17_28,' Local-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Male',40_41,' Guatemala',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Other-relative',' Black',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' Some-college',' Widowed',' ?',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Transport-moving',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' 11th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Tech-support',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' Assoc-acdm',' Separated',' Craft-repair',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Divorced',' Transport-moving',' Unmarried',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' State-gov',' Some-college',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
37_48,' Private',' Masters',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' State-gov',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' Ecuador',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Exec-managerial',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Priv-house-serv',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Self-emp-inc',' Assoc-acdm',' Never-married',' Sales',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Local-gov',' HS-grad',' Never-married',' Protective-serv',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Masters',' Never-married',' Prof-specialty',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 12th',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' 12th',' Never-married',' Craft-repair',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' 11th',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Self-emp-inc',' HS-grad',' Separated',' Adm-clerical',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' 11th',' Never-married',' Other-service',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Female',1_40,' Ecuador',' <=50K'
17_28,' Self-emp-not-inc',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Asian-Pac-Islander',' Male',40_41,' South',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' 11th',' Separated',' Machine-op-inspct',' Unmarried',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Federal-gov',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Self-emp-not-inc',' HS-grad',' Divorced',' Farming-fishing',' Unmarried',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',1_40,' Canada',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Craft-repair',' Other-relative',' Asian-Pac-Islander',' Male',1_40,' India',' <=50K'
48_90,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',1_40,' India',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' State-gov',' Bachelors',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 12th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
